Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Componente,Nombre evento,Descripción,Origen,Dirección IP
"19/03/24, 08:33:03",F_D_P17,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '20651' viewed the 'quiz' activity with course module id '39686'.,web,163.10.142.141
"19/03/24, 08:33:01",E_S16,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '20130' viewed the 'quiz' activity with course module id '39686'.,web,163.10.142.135
"19/03/24, 08:32:58",L_S14,L_S14,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '19493' has viewed page '1' of the attempt with id '82774' belonging to the user with id '19493' for the quiz with course module id '39686'.,web,163.10.142.101
"19/03/24, 08:32:58",L_S14,L_S14,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '19493' has started the attempt with id '82774' for the quiz with course module id '39686'.,web,163.10.142.101
"19/03/24, 08:32:58",D_J_P_H25,D_J_P_H25,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '22360' has viewed page '1' of the attempt with id '82773' belonging to the user with id '22360' for the quiz with course module id '39686'.,web,186.141.136.100
"19/03/24, 08:32:57",D_J_P_H25,D_J_P_H25,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '22360' has started the attempt with id '82773' for the quiz with course module id '39686'.,web,186.141.136.100
"19/03/24, 08:32:55",B_J_C_S26,B_J_C_S26,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '19205' has viewed page '1' of the attempt with id '82772' belonging to the user with id '19205' for the quiz with course module id '39686'.,web,186.141.133.81
"19/03/24, 08:32:55",B_J_C_S26,B_J_C_S26,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '19205' has started the attempt with id '82772' for the quiz with course module id '39686'.,web,186.141.133.81
"19/03/24, 08:32:54",F_A_B23,F_A_B23,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '22353' has viewed page '1' of the attempt with id '82771' belonging to the user with id '22353' for the quiz with course module id '39686'.,ws,186.12.60.189
"19/03/24, 08:32:53",F_A_B23,F_A_B23,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '22353' has started the attempt with id '82771' for the quiz with course module id '39686'.,ws,186.12.60.189
"19/03/24, 08:32:53",I_V15,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22369' viewed the 'quiz' activity with course module id '39686'.,web,181.13.79.136
"19/03/24, 08:32:51",M_S_M22,M_S_M22,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '22358' has viewed page '1' of the attempt with id '82770' belonging to the user with id '22358' for the quiz with course module id '39686'.,web,163.10.142.41
"19/03/24, 08:32:51",M_S_M22,M_S_M22,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '22358' has started the attempt with id '82770' for the quiz with course module id '39686'.,web,163.10.142.41
"19/03/24, 08:32:50",B_J_C_S26,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '19205' viewed the 'quiz' activity with course module id '39686'.,web,186.141.133.81
"19/03/24, 08:32:49",B_R14,B_R14,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '22365' has viewed page '1' of the attempt with id '82769' belonging to the user with id '22365' for the quiz with course module id '39686'.,web,163.10.142.119
"19/03/24, 08:32:49",B_R14,B_R14,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '22365' has started the attempt with id '82769' for the quiz with course module id '39686'.,web,163.10.142.119
"19/03/24, 08:32:48",E_F_A22,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22350' viewed the 'quiz' activity with course module id '39686'.,web,163.10.142.72
"19/03/24, 08:32:48",D_J_P_H25,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22360' viewed the 'quiz' activity with course module id '39686'.,web,186.141.136.100
"19/03/24, 08:32:47",T_Z13,T_Z13,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '20299' has viewed page '1' of the attempt with id '82767' belonging to the user with id '20299' for the quiz with course module id '39686'.,web,163.10.142.143
"19/03/24, 08:32:47",J_C_S_E25,J_C_S_E25,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '18881' has viewed page '1' of the attempt with id '82768' belonging to the user with id '18881' for the quiz with course module id '39686'.,web,163.10.142.51
"19/03/24, 08:32:47",J_C_S_E25,J_C_S_E25,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '18881' has started the attempt with id '82768' for the quiz with course module id '39686'.,web,163.10.142.51
"19/03/24, 08:32:47",T_Z13,T_Z13,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '20299' has started the attempt with id '82767' for the quiz with course module id '39686'.,web,163.10.142.143
"19/03/24, 08:32:45",L_R14,L_R14,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '20102' has viewed page '1' of the attempt with id '82766' belonging to the user with id '20102' for the quiz with course module id '39686'.,ws,186.141.138.137
"19/03/24, 08:32:43",L_R14,L_R14,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '20102' has started the attempt with id '82766' for the quiz with course module id '39686'.,ws,186.141.138.137
"19/03/24, 08:32:43",T_Z13,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '20299' viewed the 'quiz' activity with course module id '39686'.,web,163.10.142.143
"19/03/24, 08:32:42",J_C_S_E25,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '18881' viewed the 'quiz' activity with course module id '39686'.,web,163.10.142.51
"19/03/24, 08:32:42",S_P_M_G21,S_P_M_G21,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '18055' has viewed page '1' of the attempt with id '82765' belonging to the user with id '18055' for the quiz with course module id '39686'.,web,186.143.137.131
"19/03/24, 08:32:42",S_P_M_G21,S_P_M_G21,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '18055' has started the attempt with id '82765' for the quiz with course module id '39686'.,web,186.143.137.131
"19/03/24, 08:32:42",M_S_M22,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22358' viewed the 'quiz' activity with course module id '39686'.,web,163.10.142.41
"19/03/24, 08:32:41",J_P_R19,J_P_R19,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '22361' has viewed page '1' of the attempt with id '82764' belonging to the user with id '22361' for the quiz with course module id '39686'.,web,181.13.68.77
"19/03/24, 08:32:40",J_P_R19,J_P_R19,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '22361' has started the attempt with id '82764' for the quiz with course module id '39686'.,web,181.13.68.77
"19/03/24, 08:32:40",L_S14,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '19493' viewed the 'quiz' activity with course module id '39686'.,web,163.10.142.101
"19/03/24, 08:32:40",S_P_M_G21,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '18055' viewed the 'quiz' activity with course module id '39686'.,web,186.143.137.131
"19/03/24, 08:32:39",B_R14,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22365' viewed the 'quiz' activity with course module id '39686'.,web,163.10.142.119
"19/03/24, 08:32:39",A_S18,A_S18,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '22106' has viewed page '1' of the attempt with id '82763' belonging to the user with id '22106' for the quiz with course module id '39686'.,web,186.141.200.141
"19/03/24, 08:32:39",A_S18,A_S18,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '22106' has started the attempt with id '82763' for the quiz with course module id '39686'.,web,186.141.200.141
"19/03/24, 08:32:38",F_A_B23,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22353' viewed the 'quiz' activity with course module id '39686'.,ws,186.12.60.189
"19/03/24, 08:32:35",B_D16,B_D16,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '22354' has viewed page '1' of the attempt with id '82762' belonging to the user with id '22354' for the quiz with course module id '39686'.,web,163.10.142.77
"19/03/24, 08:32:35",G_R_I23,G_R_I23,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '21097' has viewed page '1' of the attempt with id '82761' belonging to the user with id '21097' for the quiz with course module id '39686'.,web,163.10.140.252
"19/03/24, 08:32:35",B_D16,B_D16,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '22354' has started the attempt with id '82762' for the quiz with course module id '39686'.,web,163.10.142.77
"19/03/24, 08:32:35",G_R_I23,G_R_I23,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '21097' has started the attempt with id '82761' for the quiz with course module id '39686'.,web,163.10.140.252
"19/03/24, 08:32:34",T_P11,T_P11,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '20029' has viewed page '1' of the attempt with id '82760' belonging to the user with id '20029' for the quiz with course module id '39686'.,web,186.143.135.143
"19/03/24, 08:32:34",T_P11,T_P11,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '20029' has started the attempt with id '82760' for the quiz with course module id '39686'.,web,186.143.135.143
"19/03/24, 08:32:33",J_P_R19,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22361' viewed the 'quiz' activity with course module id '39686'.,web,181.13.68.77
"19/03/24, 08:32:30",A_S18,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22106' viewed the 'quiz' activity with course module id '39686'.,web,186.141.200.141
"19/03/24, 08:32:29",B_D16,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22354' viewed the 'quiz' activity with course module id '39686'.,web,163.10.142.77
"19/03/24, 08:32:29",F_I_T22,F_I_T22,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '22869' has viewed page '1' of the attempt with id '82759' belonging to the user with id '22869' for the quiz with course module id '39686'.,web,186.12.28.165
"19/03/24, 08:32:29",F_I_T22,F_I_T22,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '22869' has started the attempt with id '82759' for the quiz with course module id '39686'.,web,186.12.28.165
"19/03/24, 08:32:26",T_P11,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '20029' viewed the 'quiz' activity with course module id '39686'.,web,186.143.135.143
"19/03/24, 08:32:23",F_I_T22,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '22869' viewed the 'quiz' activity with course module id '39686'.,web,186.12.28.165
"19/03/24, 08:32:23",A_O_B20,A_O_B20,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '20877' has viewed page '1' of the attempt with id '82758' belonging to the user with id '20877' for the quiz with course module id '39686'.,web,163.10.142.138
"19/03/24, 08:32:23",A_O_B20,A_O_B20,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '20877' has started the attempt with id '82758' for the quiz with course module id '39686'.,web,163.10.142.138
"19/03/24, 08:32:22",L_R14,-,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Módulo de curso visto,The user with id '20102' viewed the 'quiz' activity with course module id '39686'.,ws,186.141.138.137
"19/03/24, 08:32:21",F_M15,F_M15,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Intento de cuestionario visualizado,The user with id '22357' has viewed page '1' of the attempt with id '82757' belonging to the user with id '22357' for the quiz with course module id '39686'.,web,186.141.202.210
"19/03/24, 08:32:21",F_M15,F_M15,Cuestionario: Autoevaluación 1  - Turno MAÑANA,Cuestionario,Ha comenzado el intento,The user with id '22357' has started the attempt with id '82757' for the quiz with course module id '39686'.,web,186.141.202.210
